Shipment_ID,Week,Warehouse_ID,Store_ID,Carrier,Product_Category,Promo_Flag,Region,Mode,WH_Lat,WH_Lon,Store_Lat,Store_Lon,Distance_km,Weight_kg,Delivery_Time_hrs,Fuel_Price_EUR_per_litre,Weekly_Sales_EUR,Promised_Time_hrs,LateBy_hours,On_Time_Flag,Notes,Temperature_C
SH00298,2024-02-25,B,S07,C1,Grocery,0,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,426.5,16.23,9.5,1.74,53248.88,16.0,-6.5,1,Damaged carton,
SH00299,2024-04-07,D,S06,C3,Frozen,0,South,Air,52.5,13.4,49.86829115359377,8.46713512321487,531.4,19.88,8.0,1.68,31914.67,8.0,0.0,1,Driver delay,
SH00300,2024-04-21,D,S06,C1,Grocery,1,South,Road,52.5,13.4,49.86829115359377,8.46713512321487,536.8,15.42,11.7,,54157.27,20.0,-8.3,1,,
SH00301,2024-04-07,C,S05,C2,Clothing,0,West,Road,48.8,9.2,49.86526280703252,8.971280021792982,306.3,11.93,13.5,1.68,32971.1,16.0,-2.5,1,Driver delay,
SH00302,2024-03-24,D,S06,C4,Clothing,0,South,Rail,52.5,13.4,49.86829115359377,8.46713512321487,555.7,13.18,20.0,1.75,47021.17,24.0,-4.0,0,Driver delay,
SH00303,2024-05-12,C,S12,C1,Grocery,0,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,280.7,16.13,10.2,1.59,61317.69,16.0,-5.8,1,,
SH00304,2024-04-14,A,S09,C2,Electronics,1,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,190.7,13.52,9.2,1.72,80888.27,12.0,-2.8,1,,
SH00305,2024-01-14,A,S10,C3,Grocery,0,South,Air,49.4,11.0,48.94598796223939,10.293848149332355,402.5,12.69,8.0,1.72,49791.8,8.0,0.0,1,nan,
SH00306,2024-01-14,C,S09,C4,Grocery,0,North,Rail,48.8,9.2,51.99358443983279,13.557123666297636,176.5,19.05,10.2,,56105.38,16.0,-5.8,1,,
SH00307,2024-05-12,A,S10,C3,Grocery,1,South,Air,49.4,11.0,48.94598796223939,10.293848149332355,467.3,22.89,8.0,1.6,43513.16,8.0,0.0,1,nan,
SH00308,2024-04-28,B,S08,C1,Electronics,0,East,Road,50.1,8.7,48.537541083743484,10.718856235379514,310.6,12.07,11.0,1.73,67119.95,12.0,-1.0,1,Partial delivery,
SH00309,2024-05-19,D,S10,C3,Electronics,1,South,Air,52.5,13.4,48.94598796223939,10.293848149332355,521.1,19.62,8.0,1.71,102561.73,8.0,0.0,1,,
SH00310,2024-03-10,B,S09,C1,Electronics,0,North,Road,50.1,8.7,51.99358443983279,13.557123666297636,256.1,12.3,8.0,1.66,72833.14,12.0,-4.0,1,,
SH00311,2024-02-11,D,S10,C3,Electronics,0,South,Air,52.5,13.4,48.94598796223939,10.293848149332355,482.9,8.54,8.2,1.75,82509.72,8.0,0.2,0,Damaged carton,
SH00312,2024-04-14,A,S08,C4,Grocery,0,East,Rail,49.4,11.0,48.537541083743484,10.718856235379514,280.5,29.36,15.5,1.71,61028.62,16.0,-0.5,1,Damaged carton,
SH00313,2024-03-17,B,S08,C3,Clothing,0,East,Air,50.1,8.7,48.537541083743484,10.718856235379514,351.3,14.53,10.0,1.77,34883.21,8.0,2.0,0,Partial delivery,
SH00314,2024-02-04,A,S01,C4,Clothing,1,South,Rail,49.4,11.0,49.64835707650561,10.930867849414408,483.2,1.59,14.0,1.73,52392.13,20.0,-6.0,1,nan,
SH00315,2024-01-07,D,S10,C1,Grocery,0,South,Road,52.5,13.4,48.94598796223939,10.293848149332355,595.6,14.86,13.9,1.64,47414.03,20.0,-6.1,1,nan,
SH00316,2024-02-25,C,S11,C3,Grocery,0,West,Air,48.8,9.2,50.132824384460775,10.887111849756732,378.8,13.85,8.6,1.73,51022.74,12.0,-3.4,1,,
SH00317,2024-03-24,C,S05,C4,Clothing,0,West,Rail,48.8,9.2,49.86526280703252,8.971280021792982,324.3,10.58,13.1,1.75,40034.8,20.0,-6.9,1,nan,
SH00318,2024-03-24,B,S04,C1,Grocery,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,475.5,20.28,15.9,1.76,69778.99,16.0,-0.1,1,nan,
SH00319,2024-02-04,A,S02,C4,Clothing,0,South,Rail,49.4,11.0,49.723844269050346,11.761514928204013,477.7,10.25,19.9,1.76,48937.46,20.0,-0.1,1,nan,
SH00320,2024-02-18,A,S08,C1,Grocery,0,East,Road,49.4,11.0,48.537541083743484,10.718856235379514,283.7,11.48,13.1,1.72,38142.98,16.0,-2.9,1,Damaged carton,
SH00321,2024-01-28,B,S03,C3,Grocery,0,North,Air,50.1,8.7,48.68292331263833,9.08293152152541,217.1,15.45,11.2,1.72,43248.99,8.0,3.2,0,Driver delay,
SH00322,2024-02-11,C,S04,C4,Grocery,0,South,Rail,48.8,9.2,50.889606407753696,9.083717364576454,410.8,17.4,19.8,1.79,44166.07,20.0,-0.2,0,Partial delivery,
SH00323,2024-03-31,D,S12,C3,Grocery,0,East,Air,52.5,13.4,49.43376410234396,10.287625906893272,367.1,10.71,8.0,1.67,40742.93,8.0,0.0,1,,
SH00324,2024-05-19,B,S07,C1,Electronics,0,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,402.4,6.51,11.5,1.77,63579.64,16.0,-4.5,1,nan,
SH00325,2024-04-14,D,S10,C3,Electronics,0,South,Air,52.5,13.4,48.94598796223939,10.293848149332355,511.9,15.43,8.0,1.7,77859.6,8.0,0.0,1,,
SH00326,2024-01-21,C,S09,C2,Clothing,1,North,Road,48.8,9.2,51.99358443983279,13.557123666297636,172.6,1.78,8.0,1.72,46230.44,12.0,-4.0,1,,
SH00327,2024-02-25,A,S02,C4,Frozen,1,South,Rail,49.4,11.0,49.723844269050346,11.761514928204013,497.8,20.82,11.4,1.72,33788.86,24.0,-12.6,1,nan,
SH00328,2024-05-19,C,S03,C2,Electronics,0,North,Road,48.8,9.2,48.68292331263833,9.08293152152541,173.7,14.36,12.0,1.71,104245.69,12.0,0.0,1,,
SH00329,2024-04-21,B,S04,C2,Clothing,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,535.5,,19.6,1.74,35974.73,20.0,-0.4,1,nan,
SH00330,2024-03-31,A,S10,C3,Grocery,0,South,Air,49.4,11.0,48.94598796223939,10.293848149332355,486.1,15.4,8.0,1.67,46676.24,8.0,0.0,1,Driver delay,
SH00331,2024-05-05,B,S01,C2,Electronics,0,South,Road,50.1,8.7,49.64835707650561,10.930867849414408,507.8,13.33,20.6,1.66,88897.48,16.0,4.6,0,,
SH00332,2024-03-10,B,S07,C3,Clothing,0,West,Air,50.1,8.7,49.52098113578302,10.0433598776711,379.4,,8.0,1.68,37320.83,8.0,0.0,1,Damaged carton,
SH00333,2024-05-12,C,S02,C3,Grocery,0,South,Air,48.8,9.2,49.723844269050346,11.761514928204013,451.2,15.05,8.0,1.63,41257.45,12.0,-4.0,1,Driver delay,
SH00334,2024-04-28,B,S05,C4,Electronics,0,West,Rail,50.1,8.7,49.86526280703252,8.971280021792982,382.5,9.9,18.2,1.71,76904.72,20.0,-1.8,0,Partial delivery,
SH00335,2024-05-12,C,S01,C3,Grocery,1,South,Air,48.8,9.2,49.64835707650561,10.930867849414408,419.9,9.48,8.0,1.62,84585.15,12.0,-4.0,1,nan,
SH00336,2024-02-04,A,S03,C2,Electronics,0,North,Road,49.4,11.0,48.68292331263833,9.08293152152541,209.9,,13.9,1.71,74222.69,12.0,1.9,0,nan,
SH00337,2024-03-03,C,S12,C1,Frozen,0,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,269.8,13.74,8.0,1.76,25897.05,16.0,-8.0,1,,
SH00338,2024-03-24,A,S02,C1,Frozen,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,428.4,16.9,15.4,1.75,31891.04,16.0,-0.6,1,,
SH00339,2024-01-07,C,S01,C1,Clothing,0,South,Road,48.8,9.2,49.64835707650561,10.930867849414408,374.2,4.79,10.6,1.66,38164.51,16.0,-5.4,1,nan,
SH00340,2024-01-07,D,S07,C1,Clothing,1,West,Road,52.5,13.4,49.52098113578302,10.0433598776711,458.8,7.21,14.1,1.62,73364.15,16.0,-1.9,1,Damaged carton,
SH00341,2024-04-14,D,S05,C3,Electronics,0,West,Air,52.5,13.4,49.86526280703252,8.971280021792982,447.1,3.55,8.8,1.73,70557.24,8.0,0.8,0,,
SH00342,2024-01-14,B,S01,C3,Electronics,0,South,Air,50.1,8.7,49.64835707650561,10.930867849414408,438.4,13.73,8.0,1.72,100804.77,8.0,0.0,1,nan,
SH00343,2024-04-21,C,S06,C2,Grocery,0,South,Road,48.8,9.2,49.86829115359377,8.46713512321487,397.6,18.88,14.5,1.74,58725.42,16.0,-1.5,1,nan,
SH00344,2024-02-25,C,S05,C4,Electronics,0,West,Rail,48.8,9.2,49.86526280703252,8.971280021792982,325.4,11.23,9.6,1.72,-1.0,20.0,-10.4,0,Partial delivery,
SH00345,2024-03-31,A,S03,C4,Electronics,0,North,Rail,49.4,11.0,48.68292331263833,9.08293152152541,213.3,11.95,14.3,1.7,79957.82,16.0,-1.7,1,Damaged carton,
SH00346,2024-01-07,B,S12,C4,Frozen,1,East,Rail,50.1,8.7,49.43376410234396,10.287625906893272,294.4,15.31,16.5,1.63,32975.2,16.0,0.5,0,Partial delivery,
SH00347,2024-04-21,C,S07,C3,Electronics,1,West,Air,48.8,9.2,49.52098113578302,10.0433598776711,317.3,,8.0,,95600.31,12.0,-4.0,1,Driver delay,
SH00348,2024-02-18,B,S11,C2,Electronics,0,West,Road,50.1,8.7,50.132824384460775,10.887111849756732,406.2,14.52,8.8,,75338.65,16.0,-7.2,1,nan,
SH00349,2024-02-04,D,S10,C2,Electronics,0,South,Road,52.5,13.4,48.94598796223939,10.293848149332355,519.5,10.63,18.7,1.73,81894.24,16.0,2.7,0,nan,
SH00350,2024-01-21,C,S09,C1,Electronics,1,North,Road,48.8,9.2,51.99358443983279,13.557123666297636,177.7,9.34,9.4,1.7,-1.0,12.0,-2.6,1,Damaged carton,
SH00351,2024-03-24,C,S09,C2,Clothing,0,North,Road,48.8,9.2,51.99358443983279,13.557123666297636,155.4,,8.0,1.74,41868.91,12.0,-4.0,1,Driver delay,
SH00352,2024-04-21,B,S09,C4,Grocery,0,North,Rail,50.1,8.7,51.99358443983279,13.557123666297636,267.3,17.88,12.8,1.72,48905.99,16.0,-3.2,1,nan,
SH00353,2024-05-12,C,S02,C4,Electronics,0,South,Rail,48.8,9.2,49.723844269050346,11.761514928204013,396.0,9.3,14.3,1.57,84777.29,20.0,-5.7,0,,
SH00354,2024-02-04,B,S03,C1,Clothing,0,North,Road,50.1,8.7,48.68292331263833,9.08293152152541,205.7,9.78,9.4,1.73,43283.84,12.0,-2.6,1,,
SH00355,2024-04-07,C,S07,C2,Electronics,0,West,Road,48.8,9.2,49.52098113578302,10.0433598776711,320.9,6.26,11.2,1.71,77288.77,16.0,-4.8,1,nan,
SH00356,2024-02-04,A,S05,C4,Grocery,0,West,Rail,49.4,11.0,49.86526280703252,8.971280021792982,307.0,14.55,12.4,1.72,53661.48,16.0,-3.6,1,,
SH00357,2024-04-14,B,S02,C1,Clothing,0,South,Road,50.1,8.7,49.723844269050346,11.761514928204013,426.8,10.24,17.2,1.69,39476.94,16.0,1.2,0,,
SH00358,2024-04-28,C,S03,C2,Clothing,0,North,Road,48.8,9.2,48.68292331263833,9.08293152152541,202.5,7.42,8.0,1.7,44460.84,12.0,-4.0,1,,
SH00359,2024-04-07,D,S10,C4,Grocery,0,South,Rail,52.5,13.4,48.94598796223939,10.293848149332355,500.5,21.89,19.7,1.7,52370.94,20.0,-0.3,0,,
SH00360,2024-05-19,C,S06,C2,Clothing,1,South,Road,48.8,9.2,49.86829115359377,8.46713512321487,380.0,9.64,17.7,1.76,53412.12,16.0,1.7,0,,
SH00361,2024-02-04,D,S07,C1,Clothing,1,West,Road,52.5,13.4,49.52098113578302,10.0433598776711,405.6,5.79,9.9,1.75,51200.92,16.0,-6.1,1,,
SH00362,2024-03-24,D,S09,C2,Electronics,1,North,Road,52.5,13.4,51.99358443983279,13.557123666297636,254.3,12.3,13.4,1.77,124214.73,12.0,1.4,0,nan,
SH00363,2024-04-21,A,S01,C4,Frozen,0,South,Rail,49.4,11.0,49.64835707650561,10.930867849414408,445.7,19.79,13.3,1.72,31823.33,20.0,-6.7,1,Driver delay,
SH00364,2024-04-21,B,S11,C3,Clothing,0,West,Air,50.1,8.7,50.132824384460775,10.887111849756732,357.2,9.79,8.0,1.74,32071.23,8.0,0.0,1,Driver delay,
SH00365,2024-02-18,C,S07,C1,Clothing,0,West,Road,48.8,9.2,49.52098113578302,10.0433598776711,334.9,10.66,10.0,1.7,37168.3,16.0,-6.0,1,,
SH00366,2024-01-28,A,S08,C2,Clothing,0,East,Road,49.4,11.0,48.537541083743484,10.718856235379514,319.4,7.31,15.6,1.7,38628.49,16.0,-0.4,1,Driver delay,
SH00367,2024-01-07,C,S12,C2,Grocery,0,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,231.8,21.97,8.0,1.61,49991.58,16.0,-8.0,1,Driver delay,
SH00368,2024-02-04,D,S03,C3,Grocery,0,North,Air,52.5,13.4,48.68292331263833,9.08293152152541,261.5,15.68,12.0,1.75,51325.31,8.0,4.0,0,Partial delivery,
SH00369,2024-03-10,B,S04,C3,Electronics,0,South,Air,50.1,8.7,50.889606407753696,9.083717364576454,474.3,11.35,8.0,,68669.4,8.0,0.0,1,,
SH00370,2024-02-04,C,S10,C1,Grocery,1,South,Road,48.8,9.2,48.94598796223939,10.293848149332355,415.0,28.28,17.0,1.71,64337.02,20.0,-3.0,1,Damaged carton,
SH00371,2024-01-28,C,S06,C4,Electronics,0,South,Rail,48.8,9.2,49.86829115359377,8.46713512321487,452.5,12.16,20.4,1.7,76230.54,24.0,-3.6,1,nan,
SH00372,2024-01-14,D,S10,C1,Frozen,0,South,Road,52.5,13.4,48.94598796223939,10.293848149332355,564.2,13.32,15.9,1.72,34881.35,20.0,-4.1,1,Partial delivery,
SH00373,2024-05-19,C,S07,C2,Clothing,0,West,Road,48.8,9.2,49.52098113578302,10.0433598776711,395.0,,11.8,1.69,34029.53,16.0,-4.2,1,Driver delay,
SH00374,2024-03-10,C,S04,C1,Electronics,1,South,Road,48.8,9.2,50.889606407753696,9.083717364576454,351.9,9.71,18.4,1.69,103728.89,16.0,2.4,0,Partial delivery,
SH00375,2024-05-12,D,S08,C2,Frozen,0,East,Road,52.5,13.4,48.537541083743484,10.718856235379514,352.3,18.4,9.3,1.59,26915.77,16.0,-6.7,1,Damaged carton,
SH00376,2024-01-07,A,S05,C2,Clothing,1,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,404.4,8.58,10.4,1.64,66531.37,16.0,-5.6,1,Driver delay,
SH00377,2024-02-04,D,S01,C2,Electronics,1,South,Road,52.5,13.4,49.64835707650561,10.930867849414408,476.0,7.41,17.2,1.71,123603.17,16.0,1.2,0,,
SH00378,2024-03-31,A,S04,C1,Grocery,0,South,Road,49.4,11.0,50.889606407753696,9.083717364576454,503.7,15.4,15.7,1.74,37682.32,20.0,-4.3,1,Partial delivery,
SH00379,2024-01-28,B,S03,C3,Electronics,0,North,Air,50.1,8.7,48.68292331263833,9.08293152152541,244.4,10.61,10.8,1.74,70445.44,8.0,2.8,0,nan,
SH00380,2024-04-21,A,S09,C1,Clothing,0,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,205.5,8.17,9.5,1.75,45225.54,12.0,-2.5,1,Driver delay,
SH00381,2024-04-21,A,S08,C3,Electronics,0,East,Air,49.4,11.0,48.537541083743484,10.718856235379514,261.6,11.82,8.0,1.72,85487.4,8.0,0.0,1,,
SH00382,2024-01-14,B,S01,C4,Clothing,0,South,Rail,50.1,8.7,49.64835707650561,10.930867849414408,476.5,11.67,18.0,1.69,42555.59,20.0,-2.0,1,,
SH00383,2024-04-28,A,S11,C2,Grocery,0,West,Road,49.4,11.0,50.132824384460775,10.887111849756732,402.4,28.91,11.5,1.72,51431.4,16.0,-4.5,1,Partial delivery,
SH00384,2024-05-19,D,S06,C2,Clothing,1,South,Road,52.5,13.4,49.86829115359377,8.46713512321487,528.6,2.15,12.1,1.77,59419.36,20.0,-7.9,1,nan,
SH00385,2024-03-24,A,S09,C2,Clothing,1,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,186.7,10.75,12.7,1.75,58091.62,12.0,0.7,0,Partial delivery,
SH00386,2024-05-05,B,S07,C1,Clothing,0,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,402.2,8.39,19.6,1.69,38256.66,16.0,3.6,0,Damaged carton,
SH00387,2024-01-21,D,S04,C2,Frozen,0,South,Road,52.5,13.4,50.889606407753696,9.083717364576454,524.2,,13.5,1.73,24603.34,16.0,-2.5,1,,
SH00388,2024-01-07,B,S01,C3,Clothing,0,South,Air,50.1,8.7,49.64835707650561,10.930867849414408,500.4,13.0,8.0,1.63,29859.61,8.0,0.0,1,Driver delay,
SH00389,2024-01-07,B,S12,C3,Frozen,0,East,Air,50.1,8.7,49.43376410234396,10.287625906893272,314.5,16.68,8.0,1.59,29533.63,8.0,0.0,1,Driver delay,
SH00390,2024-05-12,C,S02,C1,Frozen,0,South,Road,48.8,9.2,49.723844269050346,11.761514928204013,417.7,18.2,16.7,1.64,21720.44,20.0,-3.3,1,nan,
SH00391,2024-03-17,C,S12,C4,Clothing,0,East,Rail,48.8,9.2,49.43376410234396,10.287625906893272,250.8,1.2,14.3,1.75,41505.98,16.0,-1.7,0,,
SH00392,2024-02-04,B,S05,C2,Clothing,0,West,Road,50.1,8.7,49.86526280703252,8.971280021792982,335.9,7.12,15.9,1.73,38151.81,16.0,-0.1,1,Driver delay,
SH00393,2024-03-24,B,S12,C4,Grocery,0,East,Rail,50.1,8.7,49.43376410234396,10.287625906893272,354.5,13.68,16.5,1.77,64579.33,16.0,0.5,0,Damaged carton,
SH00394,2024-01-21,B,S11,C3,Electronics,1,West,Air,50.1,8.7,50.132824384460775,10.887111849756732,353.0,18.65,8.0,1.76,109352.82,8.0,0.0,1,Partial delivery,
SH00395,2024-01-07,C,S05,C3,Electronics,0,West,Air,48.8,9.2,49.86526280703252,8.971280021792982,315.1,14.58,8.0,1.64,79649.3,12.0,-4.0,1,nan,
SH00396,2024-01-07,C,S08,C1,Grocery,0,East,Road,48.8,9.2,48.537541083743484,10.718856235379514,297.8,15.28,8.0,1.61,37878.73,16.0,-8.0,1,,
SH00397,2024-02-25,A,S06,C1,Grocery,0,South,Road,49.4,11.0,49.86829115359377,8.46713512321487,405.1,11.85,17.9,1.72,40532.59,16.0,1.9,0,,
SH00398,2024-03-10,A,S08,C4,Frozen,0,East,Rail,49.4,11.0,48.537541083743484,10.718856235379514,318.1,15.78,8.0,1.68,33066.09,16.0,-8.0,1,Driver delay,
SH00399,2024-03-17,B,S02,C1,Frozen,0,South,Road,50.1,8.7,49.723844269050346,11.761514928204013,481.0,19.37,8.6,1.77,28591.07,16.0,-7.4,1,Partial delivery,
SH00400,2024-03-24,D,S03,C4,Clothing,0,North,Rail,52.5,13.4,48.68292331263833,9.08293152152541,251.0,1.06,9.2,1.72,55212.25,16.0,-6.8,1,,
SH00401,2024-03-31,D,S06,C2,Electronics,0,South,Road,52.5,13.4,49.86829115359377,8.46713512321487,590.7,6.27,18.0,1.72,79003.38,20.0,-2.0,1,Damaged carton,
SH00402,2024-03-24,C,S12,C1,Grocery,0,East,Road,48.8,9.2,49.43376410234396,10.287625906893272,270.0,13.58,9.8,1.74,51266.92,16.0,-6.2,1,Partial delivery,
SH00403,2024-04-07,C,S10,C1,Grocery,0,South,Road,48.8,9.2,48.94598796223939,10.293848149332355,403.0,21.47,12.9,1.68,40123.27,16.0,-3.1,1,nan,
SH00404,2024-01-14,C,S03,C1,Grocery,0,North,Road,48.8,9.2,48.68292331263833,9.08293152152541,146.6,16.52,8.3,1.68,57105.74,12.0,-3.7,1,,
SH00405,2024-05-12,B,S06,C4,Grocery,0,South,Rail,50.1,8.7,49.86829115359377,8.46713512321487,516.4,16.69,18.6,1.61,43057.09,20.0,-1.4,1,nan,
SH00406,2024-05-05,D,S06,C2,Grocery,1,South,Road,52.5,13.4,49.86829115359377,8.46713512321487,511.6,18.7,9.4,1.65,70113.02,16.0,-6.6,1,,
SH00407,2024-01-21,A,S02,C2,Frozen,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,472.7,11.49,10.8,1.74,33653.07,20.0,-9.2,1,,
SH00408,2024-04-28,B,S07,C2,Clothing,1,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,389.9,2.23,18.8,1.72,52742.51,16.0,2.8,0,,
SH00409,2024-02-25,A,S12,C1,Grocery,0,East,Road,49.4,11.0,49.43376410234396,10.287625906893272,333.5,23.48,13.7,1.75,63177.28,16.0,-2.3,1,nan,
SH00410,2024-03-10,A,S02,C2,Grocery,1,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,418.7,23.85,16.7,1.68,59045.65,16.0,0.7,0,,
SH00411,2024-01-14,B,S06,C1,Electronics,0,South,Road,50.1,8.7,49.86829115359377,8.46713512321487,462.9,10.72,13.6,1.67,100106.48,16.0,-2.4,1,Driver delay,
SH00412,2024-05-12,A,S01,C4,Grocery,0,South,Rail,49.4,11.0,49.64835707650561,10.930867849414408,441.6,19.01,16.5,1.58,40467.9,20.0,-3.5,0,Damaged carton,
SH00413,2024-03-03,D,S03,C2,Frozen,0,North,Road,52.5,13.4,48.68292331263833,9.08293152152541,274.1,20.04,11.8,1.78,33595.63,12.0,-0.2,1,nan,
SH00414,2024-02-18,A,S02,C2,Electronics,0,South,Road,49.4,11.0,49.723844269050346,11.761514928204013,439.4,10.63,16.9,1.67,78291.04,16.0,0.9,0,nan,
SH00415,2024-01-28,D,S07,C2,Electronics,0,West,Road,52.5,13.4,49.52098113578302,10.0433598776711,508.9,8.32,17.6,,71502.41,16.0,1.6,0,Driver delay,
SH00416,2024-05-05,D,S04,C2,Grocery,0,South,Road,52.5,13.4,50.889606407753696,9.083717364576454,591.9,18.16,15.3,1.68,37540.41,20.0,-4.7,1,nan,
SH00417,2024-03-31,D,S08,C4,Grocery,0,East,Rail,52.5,13.4,48.537541083743484,10.718856235379514,389.0,23.57,18.5,1.68,48044.98,20.0,-1.5,1,Partial delivery,
SH00418,2024-03-17,C,S06,C2,Electronics,0,South,Road,48.8,9.2,49.86829115359377,8.46713512321487,432.5,10.21,8.0,1.78,76114.22,20.0,-12.0,1,nan,
SH00419,2024-01-28,A,S12,C1,Clothing,0,East,Road,49.4,11.0,49.43376410234396,10.287625906893272,292.9,5.32,14.9,1.72,41037.44,16.0,-1.1,1,,
SH00420,2024-01-28,B,S10,C3,Clothing,0,South,Air,50.1,8.7,48.94598796223939,10.293848149332355,458.5,,8.0,1.74,44348.89,8.0,0.0,1,,
SH00421,2024-03-10,B,S04,C1,Grocery,0,South,Road,50.1,8.7,50.889606407753696,9.083717364576454,484.5,20.62,16.0,1.67,43936.5,16.0,0.0,1,Partial delivery,
SH00422,2024-02-04,A,S05,C1,Electronics,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,373.1,12.15,10.2,1.75,101099.21,16.0,-5.8,1,Damaged carton,
SH00423,2024-03-03,C,S09,C4,Electronics,0,North,Rail,48.8,9.2,51.99358443983279,13.557123666297636,209.2,12.21,8.0,1.8,73537.58,16.0,-8.0,0,Damaged carton,
SH00424,2024-01-21,C,S07,C3,Frozen,1,West,Air,48.8,9.2,49.52098113578302,10.0433598776711,349.9,11.69,8.9,1.72,42522.83,12.0,-3.1,1,Damaged carton,
SH00425,2024-04-28,D,S10,C4,Grocery,0,South,Rail,52.5,13.4,48.94598796223939,10.293848149332355,484.7,21.08,11.1,1.72,50676.26,20.0,-8.9,1,,
SH00426,2024-01-21,A,S09,C2,Grocery,0,North,Road,49.4,11.0,51.99358443983279,13.557123666297636,191.3,18.11,8.0,1.69,48509.68,12.0,-4.0,1,Partial delivery,
SH00427,2024-04-21,A,S07,C2,Electronics,1,West,Road,49.4,11.0,49.52098113578302,10.0433598776711,305.9,7.15,8.3,1.77,104624.89,16.0,-7.7,1,,
SH00428,2024-01-28,B,S12,C1,Electronics,0,East,Road,50.1,8.7,49.43376410234396,10.287625906893272,375.1,13.05,11.1,1.72,68716.55,16.0,-4.9,1,nan,
SH00429,2024-05-05,A,S01,C1,Electronics,0,South,Road,49.4,11.0,49.64835707650561,10.930867849414408,437.6,8.19,17.1,1.68,75349.21,16.0,1.1,0,nan,
SH00430,2024-04-28,C,S12,C4,Electronics,0,East,Rail,48.8,9.2,49.43376410234396,10.287625906893272,268.6,3.7,11.8,1.73,63922.94,16.0,-4.2,1,nan,
SH00431,2024-02-18,A,S08,C2,Electronics,0,East,Road,49.4,11.0,48.537541083743484,10.718856235379514,314.4,6.0,13.0,1.68,73408.76,16.0,-3.0,1,,
SH00432,2024-02-04,B,S04,C4,Frozen,0,South,Rail,50.1,8.7,50.889606407753696,9.083717364576454,573.0,14.27,22.3,1.76,27900.0,24.0,-1.7,1,Damaged carton,
SH00433,2024-03-24,D,S03,C3,Electronics,0,North,Air,52.5,13.4,48.68292331263833,9.08293152152541,288.0,12.31,8.0,1.72,90142.66,8.0,0.0,1,nan,
SH00434,2024-04-28,B,S07,C1,Frozen,0,West,Road,50.1,8.7,49.52098113578302,10.0433598776711,382.9,11.54,9.6,1.75,28506.34,16.0,-6.4,1,nan,
SH00435,2024-03-31,B,S12,C2,Electronics,1,East,Road,50.1,8.7,49.43376410234396,10.287625906893272,302.8,9.04,16.0,1.7,-1.0,12.0,4.0,0,Driver delay,
SH00436,2024-01-21,D,S03,C3,Frozen,0,North,Air,52.5,13.4,48.68292331263833,9.08293152152541,323.8,10.13,8.0,1.72,-1.0,8.0,0.0,1,Damaged carton,
SH00437,2024-03-03,B,S08,C1,Clothing,0,East,Road,50.1,8.7,48.537541083743484,10.718856235379514,334.6,11.93,13.1,1.79,-1.0,16.0,-2.9,1,Partial delivery,
SH00438,2024-04-28,B,S06,C4,Grocery,0,South,Rail,50.1,8.7,49.86829115359377,8.46713512321487,539.7,24.87,20.5,1.68,45567.19,24.0,-3.5,1,Driver delay,
SH00439,2024-04-28,A,S05,C2,Frozen,0,West,Road,49.4,11.0,49.86526280703252,8.971280021792982,383.2,21.44,8.2,1.7,31774.03,16.0,-7.8,1,,
SH00440,2024-05-19,A,S04,C1,Grocery,0,South,Road,49.4,11.0,50.889606407753696,9.083717364576454,436.1,21.86,10.9,1.72,48660.15,16.0,-5.1,1,Partial delivery,
SH00441,2024-04-21,D,S08,C3,Frozen,0,East,Air,52.5,13.4,48.537541083743484,10.718856235379514,338.2,18.45,8.0,1.74,27333.02,8.0,0.0,1,nan,
SH00442,2024-03-31,A,S08,C4,Electronics,1,East,Rail,49.4,11.0,48.537541083743484,10.718856235379514,308.2,1.71,8.0,1.72,96270.53,16.0,-8.0,1,Driver delay,
SH00443,2024-05-12,A,S12,C1,Grocery,1,East,Road,49.4,11.0,49.43376410234396,10.287625906893272,281.6,18.71,10.3,1.64,74256.17,16.0,-5.7,1,Damaged carton,
SH00444,2024-04-28,B,S01,C4,Electronics,0,South,Rail,50.1,8.7,49.64835707650561,10.930867849414408,491.2,8.02,13.8,1.73,74414.86,20.0,-6.2,1,Partial delivery,
SH00445,2024-01-28,C,S09,C1,Frozen,0,North,Road,48.8,9.2,51.99358443983279,13.557123666297636,201.5,18.52,15.1,1.73,31175.06,12.0,3.1,0,nan,
SH00446,2024-03-24,A,S05,C3,Grocery,0,West,Air,49.4,11.0,49.86526280703252,8.971280021792982,300.4,,8.0,1.73,40382.0,8.0,0.0,1,Partial delivery,
