Order_ID,Date,Week_Num,SKU,Zone,Order_Time,Pick_Start,Pick_End,Ship_Time,Picks,Workers_On_Shift,Shift_Hours,Demand,Receipt_Qty,On_Hand_Inventory,Backorder_Qty,Is_Promo,Price,On_Order_Qty,Lead_Time_Days
WO000854,2024-03-07,10,SKU-INV-001,B,2024-03-07 09:32:15.905440758,2024-03-07 09:43:46.698349687,2024-03-07 09:46:16.698349687,2024-03-07 09:52:16.698349687,10,11,8.5,22.0,0.0,88.0,0.0,,,200.0,7.0
WO000855,2024-03-07,10,SKU-INV-001,A,2024-03-07 11:55:22.919408329,2024-03-07 12:01:42.981660452,2024-03-07 12:07:11.114160142,2024-03-07 12:32:37.653910596,10,11,8.5,22.0,0.0,88.0,0.0,,,200.0,7.0
WO000856,2024-03-07,10,SKU-INV-001,A,2024-03-07 16:07:59.461635726,2024-03-07 16:30:44.175528001,2024-03-07 16:35:20.591465568,2024-03-07 17:01:42.087601203,20,11,8.5,22.0,0.0,88.0,0.0,,,200.0,7.0
WO000857,2024-03-07,10,SKU-INV-001,A,2024-03-07 08:41:25.688971111,2024-03-07 08:56:40.097103656,2024-03-07 09:01:02.105864579,2024-03-07 09:37:06.033269322,20,11,8.5,22.0,0.0,88.0,0.0,,,200.0,7.0
WO000858,2024-03-08,10,SKU-INV-001,A,2024-03-08 08:00:00.000000000,2024-03-08 08:17:05.875725951,2024-03-08 08:22:55.462561188,2024-03-08 08:50:22.507897570,36,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000859,2024-03-08,10,SKU-INV-001,A,2024-03-08 10:21:07.277956274,2024-03-08 10:28:06.782564449,2024-03-08 10:33:07.583955315,2024-03-08 11:00:24.984536000,24,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000860,2024-03-08,10,SKU-INV-001,B,2024-03-08 13:19:38.343136048,2024-03-08 13:38:30.861584065,2024-03-08 13:41:00.861584065,2024-03-08 14:05:16.915203745,12,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000861,2024-03-08,10,SKU-INV-001,C,2024-03-08 09:09:27.133660532,2024-03-08 09:24:52.654338821,2024-03-08 09:32:14.338366669,2024-03-08 10:08:07.256245837,36,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000862,2024-03-08,10,SKU-INV-001,A,2024-03-08 09:59:49.800244789,2024-03-08 10:13:24.332928177,2024-03-08 10:19:37.580119756,2024-03-08 10:43:17.907034309,36,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000863,2024-03-08,10,SKU-INV-001,A,2024-03-08 09:32:35.238573336,2024-03-08 09:58:20.872605855,2024-03-08 10:01:26.001454056,2024-03-08 10:37:14.461179193,12,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000864,2024-03-08,10,SKU-INV-001,B,2024-03-08 08:00:00.000000000,2024-03-08 08:17:49.773370496,2024-03-08 08:20:19.773370496,2024-03-08 08:42:48.677166682,12,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000865,2024-03-08,10,SKU-INV-001,A,2024-03-08 09:57:48.716406135,2024-03-08 10:18:42.635253113,2024-03-08 10:23:42.896507880,2024-03-08 10:51:29.228394782,36,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000866,2024-03-08,10,SKU-INV-001,A,2024-03-08 08:00:00.000000000,2024-03-08 08:21:41.066792888,2024-03-08 08:25:14.379729110,2024-03-08 09:01:18.487232086,24,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000867,2024-03-08,10,SKU-INV-001,C,2024-03-08 08:50:21.842098438,2024-03-08 09:18:23.101690134,2024-03-08 09:22:20.210035661,2024-03-08 10:04:22.393332253,12,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000868,2024-03-08,10,SKU-INV-001,A,2024-03-08 08:00:00.000000000,2024-03-08 08:01:33.719325410,2024-03-08 08:05:19.280910472,2024-03-08 08:37:51.387480072,24,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000869,2024-03-08,10,SKU-INV-001,C,2024-03-08 11:56:43.589825555,2024-03-08 12:11:45.655376600,2024-03-08 12:17:48.380887638,2024-03-08 12:49:05.147460240,36,9,8.1,23.0,0.0,65.0,0.0,,,200.0,2.0
WO000870,2024-03-09,10,SKU-INV-001,A,2024-03-09 13:07:12.696368219,2024-03-09 13:13:16.035345010,2024-03-09 13:18:34.489663634,2024-03-09 13:44:18.898529005,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000871,2024-03-09,10,SKU-INV-001,C,2024-03-09 08:00:00.000000000,2024-03-09 08:00:48.736613994,2024-03-09 08:03:18.736613994,2024-03-09 08:36:45.595721272,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000872,2024-03-09,10,SKU-INV-001,B,2024-03-09 10:37:24.106139867,2024-03-09 11:02:42.078099993,2024-03-09 11:05:12.078099993,2024-03-09 11:45:41.032493264,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000873,2024-03-09,10,SKU-INV-001,B,2024-03-09 12:51:39.021497274,2024-03-09 13:06:05.986622922,2024-03-09 13:10:22.170880257,2024-03-09 13:42:08.689718159,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000874,2024-03-09,10,SKU-INV-001,A,2024-03-09 09:26:37.898355460,2024-03-09 09:42:10.176249545,2024-03-09 09:48:47.856795009,2024-03-09 10:42:24.547876932,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000875,2024-03-09,10,SKU-INV-001,A,2024-03-09 11:27:00.418257778,2024-03-09 11:37:00.452119472,2024-03-09 11:44:13.430861277,2024-03-09 12:10:32.058119284,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000876,2024-03-09,10,SKU-INV-001,B,2024-03-09 09:15:52.592763816,2024-03-09 09:29:18.843212258,2024-03-09 09:33:16.974971499,2024-03-09 09:53:49.324324630,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000877,2024-03-09,10,SKU-INV-001,A,2024-03-09 12:46:44.905444341,2024-03-09 13:10:48.789405412,2024-03-09 13:13:18.789405412,2024-03-09 13:29:14.411303439,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000878,2024-03-09,10,SKU-INV-001,A,2024-03-09 11:07:29.965416102,2024-03-09 11:21:17.695549847,2024-03-09 11:26:32.985365265,2024-03-09 12:07:45.251343415,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000879,2024-03-09,10,SKU-INV-001,A,2024-03-09 09:04:13.216928934,2024-03-09 09:20:26.755983606,2024-03-09 09:23:04.246102735,2024-03-09 09:44:34.800984578,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000880,2024-03-09,10,SKU-INV-001,A,2024-03-09 08:00:00.000000000,2024-03-09 08:11:48.319930968,2024-03-09 08:15:10.542170639,2024-03-09 08:28:17.876959156,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000881,2024-03-09,10,SKU-INV-001,A,2024-03-09 10:22:43.112445699,2024-03-09 10:27:36.357878559,2024-03-09 10:30:28.638901191,2024-03-09 11:02:09.827746658,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000882,2024-03-09,10,SKU-INV-001,B,2024-03-09 12:18:48.289567269,2024-03-09 12:40:20.400176994,2024-03-09 12:43:38.192128921,2024-03-09 13:11:31.128717502,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000883,2024-03-09,10,SKU-INV-001,A,2024-03-09 08:00:00.000000000,2024-03-09 08:25:48.996934409,2024-03-09 08:31:01.928601499,2024-03-09 08:59:49.929650784,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000884,2024-03-09,10,SKU-INV-001,C,2024-03-09 11:50:17.313458857,2024-03-09 12:00:16.090021826,2024-03-09 12:02:50.666918432,2024-03-09 12:41:56.490652937,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000885,2024-03-09,10,SKU-INV-001,B,2024-03-09 11:39:08.464228968,2024-03-09 12:02:50.819953022,2024-03-09 12:07:58.058975330,2024-03-09 12:37:54.868206968,18,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000886,2024-03-09,10,SKU-INV-001,B,2024-03-09 11:44:39.039888032,2024-03-09 12:07:29.022643493,2024-03-09 12:11:56.934176174,2024-03-09 12:37:25.910359880,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000887,2024-03-09,10,SKU-INV-001,B,2024-03-09 11:30:08.013000750,2024-03-09 11:43:58.303507499,2024-03-09 11:47:41.522380133,2024-03-09 12:04:49.826996748,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000888,2024-03-09,10,SKU-INV-001,B,2024-03-09 10:35:40.009815926,2024-03-09 10:50:36.638337524,2024-03-09 10:53:06.638337524,2024-03-09 11:29:50.631136881,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000889,2024-03-09,10,SKU-INV-001,C,2024-03-09 13:32:54.247943969,2024-03-09 13:49:32.928939841,2024-03-09 13:52:02.928939841,2024-03-09 14:25:16.151473057,9,5,7.75,29.0,0.0,36.0,0.0,,,200.0,5.0
WO000890,2024-03-10,10,SKU-INV-001,A,2024-03-10 11:27:07.221431275,2024-03-10 11:43:53.186606485,2024-03-10 11:48:15.483436460,2024-03-10 12:34:39.798485754,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000891,2024-03-10,10,SKU-INV-001,A,2024-03-10 08:59:28.713571197,2024-03-10 09:13:03.417766913,2024-03-10 09:16:21.754163883,2024-03-10 09:54:37.644201876,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000892,2024-03-10,10,SKU-INV-001,B,2024-03-10 11:22:29.033205793,2024-03-10 11:47:05.164392483,2024-03-10 11:50:56.095113419,2024-03-10 12:33:36.790582141,16,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000893,2024-03-10,10,SKU-INV-001,B,2024-03-10 10:10:00.256920562,2024-03-10 10:15:08.665386983,2024-03-10 10:17:58.025721609,2024-03-10 10:40:09.411508957,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000894,2024-03-10,10,SKU-INV-001,C,2024-03-10 11:13:13.748233569,2024-03-10 11:24:22.630952901,2024-03-10 11:26:52.630952901,2024-03-10 11:42:31.919856881,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000895,2024-03-10,10,SKU-INV-001,C,2024-03-10 16:45:29.171896474,2024-03-10 17:09:27.960320547,2024-03-10 17:11:57.960320547,2024-03-10 17:47:57.843461670,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000896,2024-03-10,10,SKU-INV-001,A,2024-03-10 12:39:20.457049899,2024-03-10 12:50:13.873249909,2024-03-10 12:53:08.241215497,2024-03-10 13:24:22.892456212,8,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000897,2024-03-10,10,SKU-INV-001,B,2024-03-10 12:52:00.356902322,2024-03-10 13:01:33.485652852,2024-03-10 13:06:29.093827925,2024-03-10 13:40:03.307866018,16,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000898,2024-03-10,10,SKU-INV-001,B,2024-03-10 08:00:00.000000000,2024-03-10 08:10:52.827181019,2024-03-10 08:17:05.266172498,2024-03-10 08:49:50.279735089,24,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000899,2024-03-10,10,SKU-INV-001,A,2024-03-10 12:03:11.728550138,2024-03-10 12:10:32.202985439,2024-03-10 12:17:34.117982118,2024-03-10 12:31:19.109461574,24,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000900,2024-03-10,10,SKU-INV-001,A,2024-03-10 10:10:50.734984605,2024-03-10 10:21:56.805333994,2024-03-10 10:26:28.683947545,2024-03-10 10:46:51.793052178,16,5,7.5,18.0,0.0,18.0,0.0,,,200.0,7.0
WO000901,2024-03-11,11,SKU-INV-001,B,2024-03-11 08:17:14.186970168,2024-03-11 08:32:06.757281505,2024-03-11 08:39:20.943008376,2024-03-11 09:08:37.465740754,40,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000902,2024-03-11,11,SKU-INV-001,B,2024-03-11 09:52:08.089298284,2024-03-11 10:06:16.559798223,2024-03-11 10:09:47.185375745,2024-03-11 10:29:24.592371154,40,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000903,2024-03-11,11,SKU-INV-001,B,2024-03-11 09:19:44.221356039,2024-03-11 09:28:43.232158976,2024-03-11 09:31:43.783098344,2024-03-11 10:10:38.047603335,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000904,2024-03-11,11,SKU-INV-001,A,2024-03-11 10:41:47.779791896,2024-03-11 10:46:51.594823426,2024-03-11 10:51:02.451339964,2024-03-11 11:10:05.001817287,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000905,2024-03-11,11,SKU-INV-001,B,2024-03-11 09:48:53.375215264,2024-03-11 10:03:09.411956930,2024-03-11 10:08:49.783507913,2024-03-11 10:33:18.961465069,40,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000906,2024-03-11,11,SKU-INV-001,C,2024-03-11 12:51:12.957221423,2024-03-11 13:01:36.464480873,2024-03-11 13:04:36.048281892,2024-03-11 13:34:06.286983470,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000907,2024-03-11,11,SKU-INV-001,A,2024-03-11 09:52:39.729697400,2024-03-11 09:55:39.401587620,2024-03-11 10:00:16.388855911,2024-03-11 10:30:33.146807826,27,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000908,2024-03-11,11,SKU-INV-001,B,2024-03-11 13:40:11.927207611,2024-03-11 13:43:49.988129560,2024-03-11 13:48:38.056789173,2024-03-11 14:14:24.179408389,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000909,2024-03-11,11,SKU-INV-001,A,2024-03-11 11:26:04.274755694,2024-03-11 11:36:56.849063402,2024-03-11 11:39:40.271166243,2024-03-11 12:26:09.603424645,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000910,2024-03-11,11,SKU-INV-001,B,2024-03-11 11:50:36.854164313,2024-03-11 12:13:24.714524084,2024-03-11 12:18:19.520185672,2024-03-11 12:53:48.816102182,14,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000911,2024-03-11,11,SKU-INV-001,A,2024-03-11 11:19:57.645623925,2024-03-11 11:41:11.994216710,2024-03-11 11:48:00.367937977,2024-03-11 12:23:59.703292992,40,10,8.07,17.0,98.0,99.0,0.0,,,200.0,3.0
WO000912,2024-03-12,11,SKU-INV-001,A,2024-03-12 12:01:27.974004637,2024-03-12 12:18:54.178113943,2024-03-12 12:26:45.521943809,2024-03-12 13:04:17.446960389,55,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000913,2024-03-12,11,SKU-INV-001,A,2024-03-12 11:17:38.868232547,2024-03-12 11:38:41.402511896,2024-03-12 11:49:30.968347604,2024-03-12 12:19:49.792959720,66,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000914,2024-03-12,11,SKU-INV-001,B,2024-03-12 08:00:00.000000000,2024-03-12 08:09:04.982689620,2024-03-12 08:16:44.169229064,2024-03-12 08:34:23.686347833,44,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000915,2024-03-12,11,SKU-INV-001,A,2024-03-12 10:41:16.332800657,2024-03-12 11:05:40.645721884,2024-03-12 11:11:37.154346856,2024-03-12 11:38:04.929885860,33,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000916,2024-03-12,11,SKU-INV-001,A,2024-03-12 08:00:00.000000000,2024-03-12 08:13:07.456608325,2024-03-12 08:20:58.952257229,2024-03-12 08:39:40.669867483,44,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000917,2024-03-12,11,SKU-INV-001,A,2024-03-12 08:00:00.000000000,2024-03-12 08:15:33.854994844,2024-03-12 08:21:09.187837887,2024-03-12 08:46:10.626319618,44,9,7.8,25.0,0.0,74.0,0.0,,,200.0,4.0
WO000918,2024-03-13,11,SKU-INV-001,A,2024-03-13 13:29:32.220247852,2024-03-13 13:48:27.814991692,2024-03-13 13:51:01.187698676,2024-03-13 13:58:14.932615051,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000919,2024-03-13,11,SKU-INV-001,C,2024-03-13 08:00:00.000000000,2024-03-13 08:18:46.014130629,2024-03-13 08:22:50.779871378,2024-03-13 08:52:40.455389483,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000920,2024-03-13,11,SKU-INV-001,B,2024-03-13 11:46:37.987476230,2024-03-13 11:54:01.907085042,2024-03-13 11:56:39.481315225,2024-03-13 12:31:53.795553510,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000921,2024-03-13,11,SKU-INV-001,A,2024-03-13 09:00:01.467596317,2024-03-13 09:06:36.296655825,2024-03-13 09:11:43.408748198,2024-03-13 09:49:32.140429376,20,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000922,2024-03-13,11,SKU-INV-001,A,2024-03-13 10:05:59.653865859,2024-03-13 10:17:41.779401390,2024-03-13 10:21:12.002968230,2024-03-13 10:49:02.725027693,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000923,2024-03-13,11,SKU-INV-001,A,2024-03-13 09:27:11.648751346,2024-03-13 09:46:44.609054358,2024-03-13 09:49:14.609054358,2024-03-13 10:13:33.916776490,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000924,2024-03-13,11,SKU-INV-001,B,2024-03-13 08:00:00.000000000,2024-03-13 08:16:36.457746445,2024-03-13 08:22:36.799007122,2024-03-13 08:51:44.630575138,20,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000925,2024-03-13,11,SKU-INV-001,B,2024-03-13 08:00:00.000000000,2024-03-13 08:22:29.150610339,2024-03-13 08:24:59.150610339,2024-03-13 08:58:51.304363392,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000926,2024-03-13,11,SKU-INV-001,A,2024-03-13 11:59:11.095880748,2024-03-13 12:13:18.460223670,2024-03-13 12:17:04.770717379,2024-03-13 12:39:58.289915007,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000927,2024-03-13,11,SKU-INV-001,C,2024-03-13 11:33:38.972956868,2024-03-13 11:48:20.691528533,2024-03-13 11:52:08.500091204,2024-03-13 12:16:18.011210364,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000928,2024-03-13,11,SKU-INV-001,A,2024-03-13 10:59:22.958141683,2024-03-13 11:10:07.576134262,2024-03-13 11:16:45.189356522,2024-03-13 11:53:39.223399187,20,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000929,2024-03-13,11,SKU-INV-001,B,2024-03-13 08:50:58.058400501,2024-03-13 09:04:51.895993050,2024-03-13 09:08:09.757622871,2024-03-13 09:29:59.356069840,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000930,2024-03-13,11,SKU-INV-001,A,2024-03-13 12:44:07.658740923,2024-03-13 13:19:27.200360332,2024-03-13 13:23:03.651515190,2024-03-13 14:01:23.352433370,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000931,2024-03-13,11,SKU-INV-001,B,2024-03-13 08:00:00.000000000,2024-03-13 08:15:48.203737707,2024-03-13 08:18:18.203737707,2024-03-13 08:24:18.203737707,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000932,2024-03-13,11,SKU-INV-001,C,2024-03-13 11:14:29.206575879,2024-03-13 11:40:38.425476470,2024-03-13 11:43:31.034525856,2024-03-13 12:03:15.559118805,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000933,2024-03-13,11,SKU-INV-001,A,2024-03-13 11:44:56.235707945,2024-03-13 12:01:24.879793068,2024-03-13 12:03:54.879793068,2024-03-13 12:21:37.214807620,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000934,2024-03-13,11,SKU-INV-001,A,2024-03-13 10:01:32.711216285,2024-03-13 10:20:36.653796579,2024-03-13 10:24:49.618388775,2024-03-13 10:53:08.954544761,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000935,2024-03-13,11,SKU-INV-001,A,2024-03-13 13:57:09.353338609,2024-03-13 14:07:19.043216060,2024-03-13 14:09:49.043216060,2024-03-13 14:40:54.123238114,10,10,7.9,20.0,0.0,54.0,0.0,,,200.0,2.0
WO000936,2024-03-14,11,SKU-INV-001,A,2024-03-14 11:22:19.667511865,2024-03-14 11:40:22.472021432,2024-03-14 11:43:21.618732783,2024-03-14 12:21:08.346120843,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000937,2024-03-14,11,SKU-INV-001,A,2024-03-14 10:58:18.512057157,2024-03-14 11:10:40.653985354,2024-03-14 11:16:21.161337763,2024-03-14 12:07:40.808531684,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000938,2024-03-14,11,SKU-INV-001,A,2024-03-14 11:03:20.803569757,2024-03-14 11:21:10.618432454,2024-03-14 11:23:40.618432454,2024-03-14 11:53:49.269151096,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000939,2024-03-14,11,SKU-INV-001,C,2024-03-14 08:00:00.000000000,2024-03-14 08:16:38.658790183,2024-03-14 08:19:50.716433856,2024-03-14 08:56:48.240816907,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000940,2024-03-14,11,SKU-INV-001,A,2024-03-14 08:00:00.000000000,2024-03-14 08:37:26.213369758,2024-03-14 08:39:56.213369758,2024-03-14 09:10:08.735744011,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000941,2024-03-14,11,SKU-INV-001,A,2024-03-14 08:49:00.201175332,2024-03-14 09:03:38.692213419,2024-03-14 09:06:55.788750435,2024-03-14 09:16:45.060965257,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000942,2024-03-14,11,SKU-INV-001,A,2024-03-14 09:21:02.196704656,2024-03-14 09:38:43.799914807,2024-03-14 09:42:57.093528482,2024-03-14 10:20:06.267822023,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000943,2024-03-14,11,SKU-INV-001,B,2024-03-14 11:44:21.055080420,2024-03-14 12:03:48.687430672,2024-03-14 12:07:57.117640270,2024-03-14 12:29:57.894431142,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000944,2024-03-14,11,SKU-INV-001,A,2024-03-14 10:52:05.157927915,2024-03-14 11:08:32.070171473,2024-03-14 11:12:18.440375503,2024-03-14 11:36:33.769455313,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000945,2024-03-14,11,SKU-INV-001,C,2024-03-14 08:00:00.000000000,2024-03-14 08:21:15.517402902,2024-03-14 08:26:34.954467631,2024-03-14 09:02:33.771858899,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000946,2024-03-14,11,SKU-INV-001,B,2024-03-14 11:50:35.375623801,2024-03-14 12:04:46.766990549,2024-03-14 12:09:27.214678997,2024-03-14 12:42:12.832087837,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000947,2024-03-14,11,SKU-INV-001,B,2024-03-14 12:03:18.976194656,2024-03-14 12:18:45.391021534,2024-03-14 12:21:15.391021534,2024-03-14 13:12:58.271874321,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000948,2024-03-14,11,SKU-INV-001,B,2024-03-14 13:57:05.664174478,2024-03-14 14:08:47.379409465,2024-03-14 14:11:41.649696890,2024-03-14 14:41:54.699424680,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000949,2024-03-14,11,SKU-INV-001,C,2024-03-14 15:09:14.810408986,2024-03-14 15:24:53.650662838,2024-03-14 15:31:19.708830933,2024-03-14 16:00:33.768075197,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000950,2024-03-14,11,SKU-INV-001,A,2024-03-14 12:38:17.356419633,2024-03-14 12:50:16.889402672,2024-03-14 12:56:39.526340939,2024-03-14 13:31:31.306975411,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000951,2024-03-14,11,SKU-INV-001,A,2024-03-14 08:00:00.000000000,2024-03-14 08:18:56.478480970,2024-03-14 08:21:26.478480970,2024-03-14 08:43:32.065960860,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000952,2024-03-14,11,SKU-INV-001,A,2024-03-14 08:02:49.251909303,2024-03-14 08:25:43.095365929,2024-03-14 08:28:46.901120076,2024-03-14 08:41:20.023576538,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000953,2024-03-14,11,SKU-INV-001,B,2024-03-14 10:18:03.269647784,2024-03-14 10:35:50.882504872,2024-03-14 10:38:57.503152947,2024-03-14 11:13:27.043859735,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000954,2024-03-14,11,SKU-INV-001,B,2024-03-14 16:19:13.003317212,2024-03-14 16:33:06.746534456,2024-03-14 16:35:56.655258019,2024-03-14 17:15:49.238559769,10,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000955,2024-03-14,11,SKU-INV-001,A,2024-03-14 08:00:00.000000000,2024-03-14 08:15:15.874590884,2024-03-14 08:19:32.745140482,2024-03-14 08:59:51.576621797,20,9,7.85,27.0,0.0,27.0,0.0,,,200.0,6.0
WO000956,2024-03-15,11,SKU-INV-001,B,2024-03-15 12:57:19.793082409,2024-03-15 13:06:35.586712201,2024-03-15 13:09:05.586712201,2024-03-15 13:52:44.360492478,12,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000957,2024-03-15,11,SKU-INV-001,A,2024-03-15 10:36:55.998815830,2024-03-15 10:54:47.220978413,2024-03-15 10:59:37.171245326,2024-03-15 11:31:42.398890750,24,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000958,2024-03-15,11,SKU-INV-001,B,2024-03-15 08:00:00.000000000,2024-03-15 08:13:13.494255525,2024-03-15 08:15:43.494255525,2024-03-15 08:47:19.341662131,12,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000959,2024-03-15,11,SKU-INV-001,C,2024-03-15 08:53:53.896368540,2024-03-15 09:20:46.367360220,2024-03-15 09:23:16.367360220,2024-03-15 09:50:37.265651950,12,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000960,2024-03-15,11,SKU-INV-001,A,2024-03-15 13:13:39.310845020,2024-03-15 13:37:57.800737912,2024-03-15 13:43:26.116947543,2024-03-15 14:02:16.574960630,36,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000961,2024-03-15,11,SKU-INV-001,A,2024-03-15 11:48:45.377618708,2024-03-15 12:08:27.965269701,2024-03-15 12:13:05.502339690,2024-03-15 12:42:37.563690887,24,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
WO000962,2024-03-15,11,SKU-INV-001,A,2024-03-15 08:00:00.000000000,2024-03-15 08:19:11.847274538,2024-03-15 08:22:12.776428659,2024-03-15 08:53:28.822388723,24,10,7.96,18.0,0.0,9.0,0.0,,,200.0,6.0
